Speaker_name,Count,Speaker_age_at_recording,Speaker_gender,Speaker_age_group,gender_age_group,path
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.on9WnAhubWg_4821.83-4841.1.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.Kjyn-8vCedk_16591.72-16611.35.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.4RMePUWtpD0_13320.0-13339.48.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.on9WnAhubWg_2595.79-2615.52.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.Zq_p2_SIZHI_16592.94-16603.34.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.d2D71aNeq5Y_9535.65-9546.38.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.on9WnAhubWg_3363.29-3383.16.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.1qhxcYJg5yk_4073.4-4093.24.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.Kjyn-8vCedk_16374.37-16393.55.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.Kjyn-8vCedk_18768.75-18788.64.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.on9WnAhubWg_4558.51-4578.23.wav
"Matić, Predrag",390,56.0,M,old,M_old,data_age/seg.x2t6FCoqJws_17849.44-17869.24.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.Kjyn-8vCedk_8957.7-8975.44.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.C2P-jPLGFSk_18877.6-18885.88.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.6EuGqDbXDRw_4567.97-4587.88.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.cJuiEqOfbV8_18258.26-18273.12.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.JCYHjcej-E4_2113.41-2132.83.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.6EuGqDbXDRw_7521.31-7536.13.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.8DJUjkE6g2A_10258.29-10274.03.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.AAT6OADGdNM_9731.12-9751.0.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.GfIdrQfYN4A_9757.56-9771.21.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.AAT6OADGdNM_10087.71-10097.3.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.y2d5LOhu3Zk_7124.06-7144.06.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.5cjNUjCW6uo_12665.22-12684.75.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.zKanXE-Smys_9831.43-9845.64.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.LEKQdBSBqqE_14793.36-14807.3.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.i2cfKyLYdWQ_5358.1-5372.49.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.DvtrHZD2T0A_9472.93-9489.81.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.eGIcf3VaYNY_5539.05-5557.99.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.7MAgE5pGA-g_16272.25-16289.48.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.rojNZzA-im4_18353.58-18373.39.wav
"Stazić, Nenad",2362,60.0,M,old,M_old,data_age/seg.put21svpfW8_8423.6-8442.63.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.pppYdJRPHHk_12525.74-12543.89.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.oBv0UsBoXjA_3060.82-3080.34.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.PRZE3vwba14_13389.52-13408.88.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.EdneBkSz0DA_18313.32-18333.13.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.1RiO-fXbo-c_8180.45-8200.01.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.PRZE3vwba14_13681.33-13693.92.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.Ux6VUyVcHqU_5833.52-5849.84.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.eWxcWiMNqe4_5591.89-5601.47.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.Rb8cUlaX_SY_6333.13-6352.95.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.IF1blZ6YSMA_18804.1-18820.24.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.PRZE3vwba14_13560.44-13580.03.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.eWxcWiMNqe4_5192.1-5211.76.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.pppYdJRPHHk_12190.11-12206.75.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.Ux6VUyVcHqU_1920.78-1940.59.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.bye8QTY36lg_3668.53-3687.79.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.Ux6VUyVcHqU_5939.33-5955.87.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.oBv0UsBoXjA_3136.18-3156.13.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.oBv0UsBoXjA_3185.56-3197.82.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.oBv0UsBoXjA_3022.34-3042.32.wav
"Varga, Siniša",682,53.0,M,old,M_old,data_age/seg.GVHBmUTMROo_4773.14-4793.12.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.wi6khJNQtw8_16644.23-16659.84.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.SwIQZRaIT0I_1298.62-1310.66.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.BtuXfHucWtU_1990.26-2003.81.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.0m0xyKyqqlA_12365.81-12380.91.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.tvTuGZ_fgLM_3030.77-3048.0.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.JPO4ebnWWms_2664.94-2680.69.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.dfz6VqXRbmE_3730.26-3742.92.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.9mYs2yrz6Vg_13507.29-13527.26.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.vUcOuoVdoMg_15473.06-15492.94.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.-EO06cT21uY_7108.23-7128.1.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.zkrXjY__UXM_4466.42-4480.05.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.bv67e1t69T8_2864.75-2878.05.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.6u3iGUTrdoo_2943.98-2963.93.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.0m0xyKyqqlA_12529.49-12538.13.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.vUcOuoVdoMg_15541.04-15561.03.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.18oFjgtm10k_3968.04-3987.62.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.zkrXjY__UXM_4587.45-4596.13.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.5T4HXO1WsDU_13870.68-13890.49.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.J0hYKyyhDZA_1959.18-1971.62.wav
"Varda, Kažimir",1419,74.0,M,old,M_old,data_age/seg.2LooVtGp7HE_19195.59-19215.31.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.vRMwK8TW_tw_11628.05-11647.14.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.on9WnAhubWg_14951.25-14970.83.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.OI1RRs1lbh0_798.7-816.17.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.aK2XWyzkG94_5992.03-6011.33.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.JxzqEMWNUro_11147.38-11167.26.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.AeNlW_UjFR4_21502.23-21522.17.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.OI1RRs1lbh0_595.83-615.76.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.KCyaUbuKtRM_5318.14-5330.52.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.x1XlcaDsSf8_16783.1-16802.8.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.OI1RRs1lbh0_740.58-757.54.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.vRMwK8TW_tw_11667.24-11685.55.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.vRMwK8TW_tw_11537.53-11554.42.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.zzEYIorfRmM_15807.04-15826.93.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.vRMwK8TW_tw_11486.29-11505.95.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.SdX81VvCOZo_11133.25-11152.21.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.KCyaUbuKtRM_5281.9-5301.31.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.8LAI5kcBfVs_8423.34-8442.97.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.on9WnAhubWg_14483.71-14503.6.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.ApNoG-6_eoY_2926.27-2946.04.wav
"Ronko, Zdravko",313,69.0,M,old,M_old,data_age/seg.wOAqH3oeT98_12861.26-12881.08.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.jnqNq5ud6Vo_16069.07-16088.72.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.cXbTYCcZ8YM_12351.74-12371.17.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.OI1RRs1lbh0_4661.51-4677.75.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.xRzIhryERIM_1126.77-1146.53.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.MpLv6KlBcpQ_14775.69-14795.34.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.on9WnAhubWg_20577.74-20597.14.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.GW6f40F5DY8_10666.26-10685.93.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.KnLfswocmwE_21115.17-21134.89.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.vRMwK8TW_tw_9914.87-9932.86.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.KnLfswocmwE_7251.42-7271.14.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.yRobslQfvvs_11939.31-11953.32.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.eul4eKJoD-w_10773.83-10793.65.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.fU-CsJ2EBQ8_8567.62-8587.07.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.KnLfswocmwE_9607.5-9626.01.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.MpLv6KlBcpQ_14541.58-14561.41.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.d2D71aNeq5Y_16997.43-17017.1.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.jvTAOH_dT0E_12172.39-12191.3.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.jnqNq5ud6Vo_16156.11-16173.61.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.vUcOuoVdoMg_19852.51-19872.23.wav
"Bačić, Ante",1270,35.0,M,young,M_young,data_age/seg.IF1blZ6YSMA_16844.65-16864.32.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.wOAqH3oeT98_3162.18-3170.44.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.7MAgE5pGA-g_17788.27-17805.43.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.aln8TypLXOM_7112.6-7132.06.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.0b6RVqesEUE_10907.3-10919.3.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.4OANjyvK28Q_22169.64-22180.31.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.vUcOuoVdoMg_13165.43-13185.31.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.4OANjyvK28Q_21831.1-21850.41.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.hxSDE1AXaww_15883.98-15903.81.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.GW6f40F5DY8_7996.69-8007.85.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.aln8TypLXOM_6975.4-6984.02.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.iQoZMemua98_6933.47-6952.98.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.LyoAhnR01MU_16603.1-16620.6.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.aln8TypLXOM_6955.6-6974.12.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.yRobslQfvvs_10403.67-10423.61.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.wOAqH3oeT98_3191.44-3210.93.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.s7v5eLALCvY_2696.4-2715.0.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.U7gkPOwj950_6318.04-6337.91.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.iQoZMemua98_6698.3-6707.58.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.WtMFYtpl2U0_4898.27-4913.95.wav
"Saucha, Tomislav",867,38.0,M,young,M_young,data_age/seg.U7gkPOwj950_7233.57-7252.98.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.fYefibhmjGE_13803.69-13814.15.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.JvLROFws-Ko_758.36-769.97.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.trR2lbmaJ4I_6546.1-6557.9.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.kh2G0vaaNkg_1674.63-1689.81.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.eyv7y-kyI1E_15739.76-15754.92.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.YNkQ-8VrmLA_13842.39-13862.22.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.xEiJHotcTt0_2533.32-2552.92.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.10q5PX2MgM0_3331.97-3344.61.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.1s4JHlcC_rM_12695.8-12713.33.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.aPVISDSjwcE_17808.26-17817.58.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.LEKQdBSBqqE_21489.25-21508.47.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.nxVSfUk5t5I_10802.89-10810.95.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.Hr5kNf8OytU_1583.64-1596.97.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.I3iN6Ty_pdY_13530.52-13549.65.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.JvLROFws-Ko_11792.75-11802.21.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.wIZU5TbDct4_15562.23-15581.99.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.tutWN0KpWAw_21033.46-21043.48.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.BMBA_mVyQYs_12712.68-12726.08.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.Qx46Ey24m78_2407.84-2426.11.wav
"Brkić, Milijan",1000,48.0,M,young,M_young,data_age/seg.y1P0xTGUfkQ_18301.64-18318.34.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.6Ly_JAaLNKs_10157.2-10177.12.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.YPRcJ55pmOk_5601.57-5621.55.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.ytNmldJ8awI_8006.58-8026.49.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.TzVxVXtuwl4_17283.58-17292.56.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.hIiADZ6RRKE_5023.48-5043.13.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.O6yqrb74b58_19068.76-19088.26.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.fBdFnui_Ahs_20546.57-20566.13.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.05ONqG97F-0_9710.59-9727.72.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.LOr7mdZlrfQ_1508.24-1528.24.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.05ONqG97F-0_9779.28-9799.2.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.PPYtWHK4KPk_12814.29-12833.99.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.TzVxVXtuwl4_17249.08-17268.96.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.hIiADZ6RRKE_5120.17-5135.0.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.fY6dvnwAXR0_2781.94-2794.64.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.ytNmldJ8awI_1697.78-1717.44.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.OjQV7hrE9vE_14540.19-14560.08.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.6Ly_JAaLNKs_10093.11-10112.84.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.TzVxVXtuwl4_17507.62-17519.99.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.K1_L0uAFU6I_3735.65-3754.96.wav
"Vucelić, Damjan",630,39.0,M,young,M_young,data_age/seg.vJ4gib9EDcU_13678.01-13697.92.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.MTezksB47JU_17992.46-18006.44.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.5Feg2lxQ3-I_16965.32-16985.21.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.K-mnBdJr3Fc_5192.34-5212.1.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.lD0E8AB6uHs_20614.92-20634.41.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.LRfFnUQrpN4_9841.37-9861.17.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.dvDYDmngXjk_9089.16-9108.99.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.GW6f40F5DY8_12663.63-12683.34.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.Ejm2NksW8VU_10890.55-10910.42.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.ytNmldJ8awI_9873.94-9890.39.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.K-mnBdJr3Fc_4795.11-4814.69.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.ytNmldJ8awI_9532.76-9552.55.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.lD0E8AB6uHs_20588.7-20607.6.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.aK2XWyzkG94_16282.47-16301.79.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.kr7AcaY6GaU_11996.91-12016.81.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.p6VV_YNZbuQ_2892.83-2912.12.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.rFVDr4ghXlQ_20493.68-20504.35.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.ytNmldJ8awI_9747.83-9767.66.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.jCqsAa1sNoQ_2754.24-2766.7.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.6gTpUiJHZbw_404.96-424.77.wav
"Kirin, Ivan",552,68.0,M,old,M_old,data_age/seg.7uXqP3_Mc00_21104.67-21123.49.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.ev17OyzI_IA_7635.68-7655.47.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.r4duIMZKqTU_5034.4-5045.64.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.C2smuQssxz0_3030.39-3049.95.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.ev17OyzI_IA_7265.86-7284.13.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.tutWN0KpWAw_5941.32-5961.23.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.9wxLAtT0uyc_8704.17-8723.74.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.WQSfSPwuJeE_6751.13-6770.98.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.y1P0xTGUfkQ_1778.3-1797.74.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.WtMFYtpl2U0_1854.68-1874.63.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.OmcDtlzv2Xs_6721.62-6732.63.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.C2smuQssxz0_3456.32-3472.85.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.LOMzK5-JN00_2063.37-2078.72.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.YILsA37yB6Q_8942.28-8951.06.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.9wxLAtT0uyc_3839.53-3852.74.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.bv67e1t69T8_12081.04-12101.02.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.ev17OyzI_IA_7342.33-7362.21.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.lD0E8AB6uHs_12490.05-12499.76.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.1WBg7il8jfQ_5221.31-5241.05.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.CjM2LMQC4gg_8208.17-8227.95.wav
"Hajdaš Dončić, Siniša",735,44.0,M,young,M_young,data_age/seg.8AWHBpKrfTM_12972.17-12992.14.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.TFTtk2nFs6I_8181.02-8200.92.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.-k1z8behXXg_13935.6-13955.45.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.1WBg7il8jfQ_23909.67-23929.47.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.1WBg7il8jfQ_6215.06-6233.44.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.6u3iGUTrdoo_5383.18-5391.5.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.-ZstXL0NcOo_6226.97-6242.35.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.VbHdjxinAXk_17502.79-17522.41.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.cXbTYCcZ8YM_6291.96-6311.81.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.FH72eproVZo_4227.95-4247.49.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.0usFzRcRXwI_17037.33-17057.07.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.LZETjGQNaNk_2427.18-2446.63.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.jus1M1j8vPo_10830.61-10850.41.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.bB87qD5RT-Y_17706.33-17726.19.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.1WBg7il8jfQ_8867.23-8887.21.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.6u3iGUTrdoo_8781.15-8797.83.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.1WBg7il8jfQ_11166.33-11185.65.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.8YoRepMrTfc_6728.32-6748.15.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.K164jTtp2Ws_10807.15-10816.8.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.5Feg2lxQ3-I_21476.99-21496.98.wav
"Klarić, Tomislav",1388,53.0,M,old,M_old,data_age/seg.MSAqVhtPUJg_9971.74-9991.68.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.vjsshG0eI0U_3894.67-3912.07.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.y5LrUr3SHIg_174.17-193.69.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.1ap6gfk6EE0_4706.15-4726.02.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.VbHdjxinAXk_15100.97-15120.75.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.fO_PtBxOszU_4104.68-4113.27.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.x2t6FCoqJws_12167.98-12187.89.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.nSH6V9Z2eNI_3581.03-3600.69.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.uqqQn2P9PpY_3414.06-3430.78.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.TzVxVXtuwl4_6282.06-6301.63.wav
"Petrov, Božo",2578,39.0,M,young,M_young,data_age/seg.TzVxVXtuwl4_6461.8-6470.02.wav
